	0	1
6002	6666666.155399.5947 -> OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_3|300442	gi|6666666.155399.5947|6666666.155399|Cab57|Argininosuccinate_lyase_EC_4.3.2.1|PseudomonasprotegensCab57
6003	6666666.135039.2343 -> ALPHAKETOGLUTARATE_AMINOACIDS|19|N_acetylglutamate_synthase_3|311079	gi|6666666.135039.2343|6666666.135039|JYKZ01|Glutamate_Nacetyltransferase_EC_2.3.1.35__Nacetylglutamate_synthase_EC_2.3.1.1|PseudomonaspsychrophilaJYKZ01
6004	6666666.162465.3204 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_10|311079	gi|6666666.162465.3204|6666666.162465|RIT288|glutamine_synthetase_family_protein|PseudomonasspRIT288
6005	6666666.135374.5040 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_10|311079	gi|6666666.135374.5040|6666666.135374|AZQQ01|glutamine_synthetase_family_protein|Pseudomonasmandeliipd30AZQQ01
6006	6666666.296198.5442 -> Glycolysis|10|Pyruvate_kinase_2|216821	gi|6666666.296198.5442|6666666.296198|SJTE3|Pyruvate_kinase_EC_2.7.1.40|PseudomonascitronellolisSJTE3
6007	6666666.136574.4004 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_1|216821	gi|6666666.136574.4004|6666666.136574|ATKI01|1pyrroline4hydroxy2carboxylate_deaminase_EC_3.5.4.22|Pseudomonascorrugatacfbp5454ATKI01
6008	6666666.135447.275 -> ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_2|300442	gi|6666666.135447.275|6666666.135447|AUED01|Succinylornithine_transaminase_EC_2.6.1.81|Pseudomonasvranovensisdsm16006AUED01
6009	6666666.135447.3491 -> R5P_AMINOACIDS|10|histidinol_dehydrogenase_3|300442	gi|6666666.135447.3491|6666666.135447|AUED01|Histidinol_dehydrogenase_EC_1.1.1.23|Pseudomonasvranovensisdsm16006AUED01
6010	6666666.136867.3785 -> ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_4|216821	gi|6666666.136867.3785|6666666.136867|LCWT01|Acetylornithine_aminotransferase_EC_2.6.1.11|PseudomonasamygdalipvLachrymansLCWT01
6011	6666666.102101.3903 -> ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_4|300442	gi|6666666.102101.3903|6666666.102101|AMCZ02|Ornithine_carbamoyltransferase_EC_2.1.3.3|PseudomonasstutzeriKOS6AMCZ02
6012	6666666.94974.4196 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_3|300442	gi|6666666.94974.4196|6666666.94974|B11|Imidazole_glycerol_phosphate_synthase_amidotransferase_subunit_EC_2.4.2.|PseudomonasspB11
6013	6666666.135447.424 -> PYR_THR_AA|4|Ketoacid_reductoisomerase_4|311079	gi|6666666.135447.424|6666666.135447|AUED01|Ketolacid_reductoisomerase_EC_1.1.1.86|Pseudomonasvranovensisdsm16006AUED01
6014	6666666.136579.946 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_11|216821	gi|6666666.136579.946|6666666.136579|AUIE01|Glutamine_synthetase_type_I_EC_6.3.1.2|Pseudomonasresinovoransdsm21078AUIE01
6015	6666666.135409.4186 -> TCA|1|Citrate_synthase_3|300442	gi|6666666.135409.4186|6666666.135409|CADW01|Citrate_synthase_si_EC_2.3.3.1|Pseudomonasfluorescenswayne1CADW01
6016	6666666.94974.5377 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_3|300442	gi|6666666.94974.5377|6666666.94974|B11|Cysteine_synthase_EC_2.5.1.47|PseudomonasspB11
6017	6666666.135439.5304 -> E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_3|300442	gi|6666666.135439.5304|6666666.135439|JXDG01|3dehydroquinate_synthase_EC_4.2.3.4|PseudomonasbatumiciJXDG01
6018	6666666.135055.2091 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_12|300442	gi|6666666.135055.2091|6666666.135055|JYKX01|Glutamine_synthetase_type_I_EC_6.3.1.2|PseudomonasdeceptionensisJYKX01
6019	6666666.296209.2742 -> OXALACETATE_AMINOACIDS|14|diaminopimelate_decarboxylase_1|216817	gi|6666666.296209.2742|6666666.296209|BN20|Diaminopimelate_decarboxylase_EC_4.1.1.20|PseudomonassaudiphocaensisBN20
6020	6666666.135374.4193 -> E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_3|311079	gi|6666666.135374.4193|6666666.135374|AZQQ01|Indole3glycerol_phosphate_synthase_EC_4.1.1.48|Pseudomonasmandeliipd30AZQQ01
6021	6666666.94975.737 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_5|216817	gi|6666666.94975.737|6666666.94975|B15|glutamine_synthetase_family_protein|PseudomonasspB15
6022	6666666.102098.2172 -> ALPHAKETOGLUTARATE_AMINOACIDS|15|glutamate_synthase_2|216821	gi|6666666.102098.2172|6666666.102098|AQFN01|Glutamate_synthase_NADPH_large_chain_EC_1.4.1.13|PseudomonasaeruginosastrStone130AQFN01
6023	6666666.136749.1628 -> R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_2|300442	gi|6666666.136749.1628|6666666.136749|JALF01|Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16|Pseudomonasaeruginosasg17mJALF01
6024	6666666.102202.623 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_1|216817	gi|6666666.102202.623|6666666.102202|NZ_CP007039.1|Anthranilate_synthase_aminase_component_EC_4.1.3.27|PseudomonascichoriiJBC1NZCP0070391
6025	6666666.136396.1392 -> R5P_AMINOACIDS|10|histidinol_dehydrogenase_3|300442	gi|6666666.136396.1392|6666666.136396|CADX01|Histidinol_dehydrogenase_EC_1.1.1.23|Pseudomonasfluorescenswayne1CADX01
6026	6666666.136574.452 -> Glycolysis|10|Pyruvate_kinase_2|216821	gi|6666666.136574.452|6666666.136574|ATKI01|Pyruvate_kinase_EC_2.7.1.40|Pseudomonascorrugatacfbp5454ATKI01
6027	6666666.102113.4291 -> ALPHAKETOGLUTARATE_AMINOACIDS|7|Acetylglutamate_kinase_2|216821	gi|6666666.102113.4291|6666666.102113|NC_015556.1|Acetylglutamate_kinase_EC_2.7.2.8|Pseudomonasfulva12XNC0155561
6028	6666666.136810.3560 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_2|311079	gi|6666666.136810.3560|6666666.136810|AMZX01|Glutamine_synthetase_type_I_EC_6.3.1.2|Pseudomonassyringaebrip39023AMZX01
6029	6666666.102117.1267 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_6|300442	gi|6666666.102117.1267|6666666.102117|ARIW01|glutamine_synthetase_family_protein|Pseudomonasumsongensis20MFCvi11ARIW01
6030	6666666.136424.1395 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_4|216821	gi|6666666.136424.1395|6666666.136424|AUEC01|4hydroxytetrahydrodipicolinate_synthase_EC_4.3.3.7|Pseudomonastaiwanensisdsm21245AUEC01
6031	6666666.136749.1161 -> PYR_THR_AA|3|Acetolactate_synthase_large_subunit_2|311079	gi|6666666.136749.1161|6666666.136749|JALF01|Acetolactate_synthase_large_subunit_EC_2.2.1.6|Pseudomonasaeruginosasg17mJALF01
6032	6666666.102199.277 -> Glycolysis|10|Pyruvate_kinase_2|216821	gi|6666666.102199.277|6666666.102199|NZ_CP009455.1|Pyruvate_kinase_EC_2.7.1.40|PseudomonascremoricolorataNZCP0094551
6033	6666666.136854.57 -> ALPHAKETOGLUTARATE_AMINOACIDS|12|Argininosuccinate_synthase_4|311079	gi|6666666.136854.57|6666666.136854|JVSJ01|Argininosuccinate_synthase_EC_6.3.4.5|PseudomonasdenitrificansJVSJ01
6034	6666666.135447.4018 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_7|300442	gi|6666666.135447.4018|6666666.135447|AUED01|Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.|Pseudomonasvranovensisdsm16006AUED01
6035	6666666.102117.1709 -> OXALACETATE_AMINOACIDS|7|Threonine_synthase_3|311079	gi|6666666.102117.1709|6666666.102117|ARIW01|Threonine_synthase_EC_4.2.3.1|Pseudomonasumsongensis20MFCvi11ARIW01
6036	6666666.138930.5138 -> Glycolysis|7|phosphoglycerate_kinase_2|216817	gi|6666666.138930.5138|6666666.138930|ATDK01|Phosphoglycerate_kinase_EC_2.7.2.3|Pseudomonasavellanaebpic631ATDK01
6037	6666666.296223.3801 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_10|311079	gi|6666666.296223.3801|6666666.296223|8628|glutamine_synthetase_family_protein|PseudomonasbenzenivoransDSM8628
6038	6666666.136550.3291 -> E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_3|311079	gi|6666666.136550.3291|6666666.136550|AWSQ01|Indole3glycerol_phosphate_synthase_EC_4.1.1.48|Pseudomonastaeanensisms3AWSQ01
6039	6666666.135168.5338 -> ALPHAKETOGLUTARATE_AMINOACIDS|2|glutamate_dehydrogenase_3|311079	gi|6666666.135168.5338|6666666.135168|CTFI01|NADPspecific_glutamate_dehydrogenase_EC_1.4.1.4|PseudomonasaeruginosaCTFI01
6040	6666666.135439.2345 -> E4P_AMINO_ACIDS|9|Anthranilate_phosphoribosyltransferase_1|216821	gi|6666666.135439.2345|6666666.135439|JXDG01|Anthranilate_phosphoribosyltransferase_like_EC_2.4.2.18|PseudomonasbatumiciJXDG01
6041	6666666.139100.792 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_4|216821	gi|6666666.139100.792|6666666.139100|JGYI01|4hydroxytetrahydrodipicolinate_synthase_EC_4.3.3.7|Pseudomonasveronii1yb2JGYI01
6042	6666666.135439.2851 -> OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_1|216817	gi|6666666.135439.2851|6666666.135439|JXDG01|Aspartate_aminotransferase_EC_2.6.1.1|PseudomonasbatumiciJXDG01
6043	6666666.102130.1145 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_7|300442	gi|6666666.102130.1145|6666666.102130|NC_021491.1|Cysteine_synthase_B_EC_2.5.1.47|PseudomonasputidaH8234NC0214911
6044	6666666.138867.3625 -> OXALACETATE_AMINOACIDS|7|Threonine_synthase_3|311079	gi|6666666.138867.3625|6666666.138867|AKBQ01|Threonine_synthase_EC_4.2.3.1|Pseudomonasagaricincppb2289AKBQ01
6045	6666666.102201.4489 -> ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_5|311079	gi|6666666.102201.4489|6666666.102201|NZ_CP007410.1|Ornithine_carbamoyltransferase_EC_2.1.3.3|PseudomonasbrassicacearumNZCP0074101
6046	6666666.134718.4993 -> ALPHAKETOGLUTARATE_AMINOACIDS|1|Glutamine_2_oxoglutarate_aminotransferase_1|216817	gi|6666666.134718.4993|6666666.134718|AHIP01|Glutamate_synthase_NADPH_small_chain_EC_1.4.1.13|Pseudomonasextremaustralis143substr143bAHIP01
6047	6666666.134879.3995 -> ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_1|216817	gi|6666666.134879.3995|6666666.134879|JRRA01|Succinylornithine_transaminase_EC_2.6.1.81|PseudomonassyringaepvTomatoJRRA01
6048	6666666.138845.3961 -> OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_1|216817	gi|6666666.138845.3961|6666666.138845|AHBD01|Aspartate_aminotransferase_EC_2.6.1.1|Pseudomonaspsychrotoleransl19AHBD01
6049	6666666.136808.2194 -> Glycolysis|10|Pyruvate_kinase_1|216817	gi|6666666.136808.2194|6666666.136808|JYHC01|Pyruvate_kinase_EC_2.7.1.40|PseudomonasavellanaeJYHC01
6050	6666666.296207.1225 -> E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_2|300442	gi|6666666.296207.1225|6666666.296207|CCTCC2012022|Indole3glycerol_phosphate_synthase_EC_4.1.1.48|PseudomonasguangdongensisCCTCC2012022
6051	6666666.102130.287 -> R5P_AMINOACIDS|7|imidazoleglycerol_phosphate_dehydratase_4|311079	gi|6666666.102130.287|6666666.102130|NC_021491.1|Imidazoleglycerolphosphate_dehydratase_EC_4.2.1.19|PseudomonasputidaH8234NC0214911
6052	6666666.136424.1563 -> E4P_AMINO_ACIDS|11|Indole3glycerol_phosphate_synthase_3|311079	gi|6666666.136424.1563|6666666.136424|AUEC01|Indole3glycerol_phosphate_synthase_EC_4.1.1.48|Pseudomonastaiwanensisdsm21245AUEC01
6053	6666666.136532.1473 -> 3PGA_AMINOACIDS|6|Cysteine_synthase_7|300442	gi|6666666.136532.1473|6666666.136532|JXQT01|Cysteine_synthase_EC_2.5.1.47|PseudomonassimiaeJXQT01
6054	6666666.296206.2864 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_13|216817	gi|6666666.296206.2864|6666666.296206|CECT8338|Glutamine_synthetase_type_I_EC_6.3.1.2|PseudomonassalegensCECT8338
6055	6666666.94974.439 -> Glycolysis|10|Pyruvate_kinase_2|216821	gi|6666666.94974.439|6666666.94974|B11|Pyruvate_kinase_EC_2.7.1.40|PseudomonasspB11
6056	6666666.162464.2357 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_4|311079	gi|6666666.162464.2357|6666666.162464|RITPIr|Anthranilate_synthase_aminase_component_EC_4.1.3.27|PseudomonasspRITPIr
6057	6666666.136781.5554 -> Glycolysis|7|phosphoglycerate_kinase_3|300442	gi|6666666.136781.5554|6666666.136781|BBIR01|Phosphoglycerate_kinase_EC_2.7.2.3|Pseudomonasjaponicanbrc103040=dsm22348BBIR01
6058	6666666.137752.4757 -> ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_1|216817	gi|6666666.137752.4757|6666666.137752|JSED01|Pyrroline5carboxylate_reductase_EC_1.5.1.2|PseudomonascoronafaciensJSED01
6059	6666666.296226.2658 -> PYR_THR_AA|3|Acetolactate_synthase_large_subunit_2|311079	gi|6666666.296226.2658|6666666.296226|19513|thiamine_pyrophosphate_enzymelike_TPP_binding_protein|PseudomonashussainiiJCM19513
6060	6666666.139462.2632 -> ALPHAKETOGLUTARATE_AMINOACIDS|11|Ornithine_carbamoyltransferase_5|311079	gi|6666666.139462.2632|6666666.139462|LBHT01|Ornithine_carbamoyltransferase_EC_2.1.3.3|PseudomonaspsychrophilaLBHT01
6061	6666666.102130.5409 -> PYR_THR_AA|3|Acetolactate_synthase_large_subunit_2|311079	gi|6666666.102130.5409|6666666.102130|NC_021491.1|Acetolactate_synthase_large_subunit_EC_2.2.1.6|PseudomonasputidaH8234NC0214911
6062	6666666.135014.3298 -> TCA|12|fumarate_hydratase_2|216821	gi|6666666.135014.3298|6666666.135014|BBQO01|Fumarate_hydratase_class_I_aerobic_EC_4.2.1.2|PseudomonastoyotomiensisBBQO01
6063	6666666.134955.3795 -> ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_2|300442	gi|6666666.134955.3795|6666666.134955|BBIV01|Succinylornithine_transaminase_EC_2.6.1.81|Pseudomonasplecoglossicidanbrc103162=dsm15088BBIV01
6064	6666666.296200.17 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_2|216821	gi|6666666.296200.17|6666666.296200|B51270|Anthranilate_synthase_aminase_component_EC_4.1.3.27|PseudomonasxinjiangensisNRRLB51270
6065	6666666.102111.4061 -> E4P_AMINO_ACIDS|19|phosphoribosylanthranilate_isomerase_2|300442	gi|6666666.102111.4061|6666666.102111|NC_012660.1|Phosphoribosylanthranilate_isomerase_EC_5.3.1.24|PseudomonasfluorescensSBW25NC0126601
6066	6666666.136744.3089 -> PYR_THR_AA|3|Acetolactate_synthase_large_subunit_1|216817	gi|6666666.136744.3089|6666666.136744|AYTM02|Acetolactate_synthase_large_subunit_EC_2.2.1.6|Pseudomonassyringaekctc12500AYTM02
6067	6666666.134859.685 -> E4P_AMINO_ACIDS|9|Anthranilate_phosphoribosyltransferase_1|216821	gi|6666666.134859.685|6666666.134859|AFXJ01|Anthranilate_phosphoribosyltransferase_EC_2.4.2.18|Pseudomonasaeruginosa19brAFXJ01
6068	6666666.134926.3470 -> ALPHAKETOGLUTARATE_AMINOACIDS|7|Acetylglutamate_kinase_3|300442	gi|6666666.134926.3470|6666666.134926|AHAY01|Acetylglutamate_kinase_EC_2.7.2.8|PseudomonaschlororaphissubspChlororaphisgp72AHAY01
6069	6666666.138924.3946 -> PYR_THR_AA|10|3isopropylmalate_dehydrogenase_2|311079	gi|6666666.138924.3946|6666666.138924|AUPB01|3isopropylmalate_dehydrogenase_EC_1.1.1.85|Pseudomonasmediterraneacfbp5447AUPB01
6070	6666666.135094.721 -> ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_1|216817	gi|6666666.135094.721|6666666.135094|JYKY01|Gammaglutamyl_phosphate_reductase_EC_1.2.1.41|PseudomonaslundensisJYKY01
6071	6666666.135022.4821 -> OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_2|300442	gi|6666666.135022.4821|6666666.135022|JXQO01|Aspartate_aminotransferase_EC_2.6.1.1|PseudomonasviridiflavaJXQO01
6072	6666666.136486.2043 -> OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_4|216821	gi|6666666.136486.2043|6666666.136486|JXQW01|Valinepyruvate_aminotransferase_EC_2.6.1.66|PseudomonasfulvaJXQW01
6073	6666666.139525.3588 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_5|216817	gi|6666666.139525.3588|6666666.139525|JYGC02|glutamine_synthetase_family_protein|PseudomonasaeruginosaJYGC02
6074	6666666.136863.672 -> Glycolysis|10|Pyruvate_kinase_2|216821	gi|6666666.136863.672|6666666.136863|JMIT01|Pyruvate_kinase_EC_2.7.1.40|PseudomonasspWcs358JMIT01
6075	6666666.102125.3952 -> ALPHAKETOGLUTARATE_AMINOACIDS|12|Argininosuccinate_synthase_4|311079	gi|6666666.102125.3952|6666666.102125|NC_023075.1|Argininosuccinate_synthase_EC_6.3.4.5|PseudomonasmonteiliiSB3078NC0230751
6076	6666666.136607.2552 -> ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_3|311079	gi|6666666.136607.2552|6666666.136607|ASJX01|Nacetylgammaglutamylphosphate_reductase_EC_1.2.1.38|Pseudomonasplecoglossicidanb2011ASJX01
6077	6666666.102098.3100 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_5|216817	gi|6666666.102098.3100|6666666.102098|AQFN01|glutamine_synthetase_family_protein|PseudomonasaeruginosastrStone130AQFN01
6078	6666666.102098.2171 -> ALPHAKETOGLUTARATE_AMINOACIDS|1|Glutamine_2_oxoglutarate_aminotransferase_1|216817	gi|6666666.102098.2171|6666666.102098|AQFN01|Glutamate_synthase_NADPH_small_chain_EC_1.4.1.13|PseudomonasaeruginosastrStone130AQFN01
6079	6666666.135157.1450 -> PYR_THR_AA|4|Ketoacid_reductoisomerase_1|216817	gi|6666666.135157.1450|6666666.135157|ATXQ01|Ketolacid_reductoisomerase_EC_1.1.1.86|Pseudomonascaenidsm24390ATXQ01
6080	6666666.136477.4013 -> ALPHAKETOGLUTARATE_AMINOACIDS|6|Pyrroline_5_carboxylate_reductase_2|300442	gi|6666666.136477.4013|6666666.136477|JZXC01|Pyrroline5carboxylate_reductase_EC_1.5.1.2|PseudomonaskilonensisJZXC01
6081	6666666.136863.5115 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_8|216821	gi|6666666.136863.5115|6666666.136863|JMIT01|glutamine_synthetase_family_protein|PseudomonasspWcs358JMIT01
6082	6666666.136840.1183 -> PYR_THR_AA|5|Dihydroxiacid_dehydratase_1|216817	gi|6666666.136840.1183|6666666.136840|LAZV01|Dihydroxyacid_dehydratase_EC_4.2.1.9|PseudomonassyringaepvPersicaeLAZV01
6083	6666666.134751.5812 -> R5P_AMINOACIDS|10|histidinol_dehydrogenase_3|300442	gi|6666666.134751.5812|6666666.134751|JBON01|Histidinol_dehydrogenase_EC_1.1.1.23|PseudomonasbrassicacearumJBON01
6084	6666666.136615.5977 -> OXALACETATE_AMINOACIDS|1|Aspartate_transaminase_5|300442	gi|6666666.136615.5977|6666666.136615|AYUC01|Valinepyruvate_aminotransferase_EC_2.6.1.66|Pseudomonasaeruginosaatcc15442AYUC01
6085	6666666.136306.1424 -> OXALACETATE_AMINOACIDS|8|dihydropicolinate_synthase_1|216821	gi|6666666.136306.1424|6666666.136306|AIEU01|1pyrroline4hydroxy2carboxylate_deaminase_EC_3.5.4.22|Pseudomonasfuscovaginaeupb0736AIEU01
6086	6666666.134727.2739 -> ALPHAKETOGLUTARATE_AMINOACIDS|9|Acetylornithine_aminotransferase_2|300442	gi|6666666.134727.2739|6666666.134727|JQGJ02|Succinylornithine_transaminase_EC_2.6.1.81|PseudomonasfrederiksbergensisJQGJ02
6087	6666666.134940.95 -> OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_2|216821	gi|6666666.134940.95|6666666.134940|AXPJ01|Argininosuccinate_lyase_EC_4.3.2.1|Pseudomonasaeruginosabl17AXPJ01
6088	6666666.135123.4416 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_4|311079	gi|6666666.135123.4416|6666666.135123|JXWQ02|Anthranilate_synthase_aminase_component_EC_4.1.3.27|PseudomonasveroniiJXWQ02
6089	6666666.135374.378 -> E4P_AMINO_ACIDS|19|phosphoribosylanthranilate_isomerase_3|311079	gi|6666666.135374.378|6666666.135374|AZQQ01|Phosphoribosylanthranilate_isomerase_EC_5.3.1.24|Pseudomonasmandeliipd30AZQQ01
6090	6666666.135241.4674 -> ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_2|216821	gi|6666666.135241.4674|6666666.135241|AQFO01|Gammaglutamyl_phosphate_reductase_EC_1.2.1.41|PseudomonasspP179AQFO01
6091	6666666.296202.1882 -> E4P_AMINO_ACIDS|8|Anthranilate_synthase_component_1_2|216821	gi|6666666.296202.1882|6666666.296202|14963|Anthranilate_synthase_aminase_component_EC_4.1.3.27|PseudomonassabulinigriJCM14963
6092	6666666.167759.4195 -> ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_3|311079	gi|6666666.167759.4195|6666666.167759|UFB2|Nacetylgammaglutamylphosphate_reductase_EC_1.2.1.38|PseudomonaschlororaphisUFB2
6093	6666666.102116.5573 -> 3PGA_AMINOACIDS|4|glycine_hydroxymethyltransferase_3|300442	gi|6666666.102116.5573|6666666.102116|NC_015379.1|Serine_hydroxymethyltransferase_EC_2.1.2.1|PseudomonasbrassicacearumsubspbrassicacearumNFM421NC0153791
6094	6666666.136486.4387 -> OXALACETATE_AMINOACIDS|19|argininosuccinate_lyase_2|216821	gi|6666666.136486.4387|6666666.136486|JXQW01|Argininosuccinate_lyase_EC_4.3.2.1|PseudomonasfulvaJXQW01
6095	6666666.296199.3020 -> R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_2|300442	gi|6666666.296199.3020|6666666.296199|KCTC32247|Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16|PseudomonasoryzaeKCTC32247
6096	6666666.136749.1076 -> ALPHAKETOGLUTARATE_AMINOACIDS|8|N_acetyl_gamma_glutamyl_phosphate_reductase_3|311079	gi|6666666.136749.1076|6666666.136749|JALF01|Nacetylgammaglutamylphosphate_reductase_EC_1.2.1.38|Pseudomonasaeruginosasg17mJALF01
6097	6666666.139525.1638 -> E4P_AMINO_ACIDS|2|3_dehydroquinate_synthase_1|216817	gi|6666666.139525.1638|6666666.139525|JYGC02|3dehydroquinate_synthase_EC_4.2.3.4|PseudomonasaeruginosaJYGC02
6098	6666666.296228.3232 -> R5P_AMINOACIDS|6|imidazole_glycerol_phosphate_synthase_H_3|300442	gi|6666666.296228.3232|6666666.296228|12285|Imidazole_glycerol_phosphate_synthase_amidotransferase_subunit_EC_2.4.2.|PseudomonaspachastrellaeJCM12285
6099	6666666.138926.4507 -> E4P_AMINO_ACIDS|19|phosphoribosylanthranilate_isomerase_3|311079	gi|6666666.138926.4507|6666666.138926|AUDU01|Phosphoribosylanthranilate_isomerase_EC_5.3.1.24|Pseudomonasazotifigensdsm17556AUDU01
6100	6666666.102121.389 -> Glycolysis|9|enolase_3|300442	gi|6666666.102121.389|6666666.102121|AJXG01|Enolase_EC_4.2.1.11|PseudomonastolaasiiPMS117AJXG01
6101	6666666.135123.5428 -> PYR_THR_AA|3|Acetolactate_synthase_large_subunit|3|300442	gi|6666666.135123.5428|6666666.135123|JXWQ02|Acetolactate_synthase_large_subunit_EC_2.2.1.6|PseudomonasveroniiJXWQ02
6102	6666666.136628.2297 -> ALPHAKETOGLUTARATE_AMINOACIDS|3|Glutamine_synthetase_5|216817	gi|6666666.136628.2297|6666666.136628|AKYY01|glutamine_synthetase_family_protein|Pseudomonastolaasii6264AKYY01
6103	6666666.136568.1477 -> polyketide|215|215_1|216817	gi|6666666.136568.1477|6666666.136568|JYLA01|Cyclohexadienyl_dehydrogenase_EC_1.3.1.12EC_1.3.1.43__5Enolpyruvylshikimate3phosphate_synthase_EC_2.5.1.19|PseudomonastaetrolensJYLA01
6104	6666666.296226.2203 -> R5P_AMINOACIDS|5|phosphoribosyl_isomerase_A_2|300442	gi|6666666.296226.2203|6666666.296226|19513|Phosphoribosylformimino5aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16|PseudomonashussainiiJCM19513
6105	6666666.102135.2143 -> ALPHAKETOGLUTARATE_AMINOACIDS|5|Glutamate_5_semialdehyde_dehydrogenase_1|216817	gi|6666666.102135.2143|6666666.102135|AEAF01|Gammaglutamyl_phosphate_reductase_EC_1.2.1.41|PseudomonassyringaepvlachrymansstrM301315AEAF01
6106	6666666.136383.2250 -> ALPHAKETOGLUTARATE_AMINOACIDS|19|N_acetylglutamate_synthase_3|311079	gi|6666666.136383.2250|6666666.136383|JHVT01|Glutamate_Nacetyltransferase_EC_2.3.1.35__Nacetylglutamate_synthase_EC_2.3.1.1|Pseudomonasumsongensisunc430cl58colJHVT01
